Timestamp,S1,S2,S3,S4,S5,S6,S7,S8,S9,S10
20210528221830,214,962,374,481,1229,1336,805,456,1660,857
20210528221930,748,1123,962,-2,1444,1551,269,161.5,1821,964
20210528222030,213,1335,428,534,1657,1764,806,456.5,2000,0
20210528222130,801,1550,999,-2,1818,1924,269,188.5,108,107.5
20210528222230,266,1763,481,534,1999,-2,859,483.5,323,215.5
20210528222330,853,1924,999,-2,107,213,323,215.5,484,296
20210528222430,267,0,481,588,321,427,912,483,699,403.5
20210528222530,854,215,-1,52,537,643,322,215,914,510.5
20210528222630,321,429,536,642,750,803,913,500,1128,617.5
20210528222730,961,641,-1,106,909,1016,377,242,1340,723.5
20210528222830,374,856,589,642,1125,1231,966,0,1556,832
20210528222931,1000,1123,107,213,1445,1551,538,322.5,1822,965
20210528223031,482,1336,696,802,1658,1765,0,27.5,2000,0
20210528223130,1000,1442,53,160,1764,1871,431,269.5,0,53.5
20210528223230,481,1655,642,749,1977,1998,1000,0,215,161
20210528223330,0,1870,107,160,-1,105,485,296,430,268.5
20210528223430,535,0,749,856,323,430,53,53.5,701,404.5
20210528223531,0,214,214,320,536,588,591,349,913,510
20210528223631,587,429,801,854,697,803,53,80,1126,617
20210528223730,54,642,215,322,910,1017,646,377,1341,697.5
20210528223830,588,749,695,802,1017,1124,0,53.5,1448,751
20210528223930,53,1015,267,373,1336,1442,698,375.5,1713,910.5
20210528224030,641,1229,856,962,1551,1603,108,108,1928,1000
20210528224131,107,1444,321,428,1766,1819,700,404,0,53.5
20210528224230,696,1658,857,964,1926,1998,162,134.5,215,134
20210528224330,107,1815,321,427,-1,106,753,403.5,378,242.5
20210528224431,694,2000,908,998,161,268,162,134.5,592,349.5
20210528224531,161,107,375,428,375,482,752,430,807,457.5
20210528224630,695,268,909,998,590,696,214,161,968,537.5
20210528224730,161,482,374,481,804,857,753,430.5,1182,645
20210528224830,748,696,962,-2,964,1070,214,161,1394,751
20210528224930,215,910,375,481,1178,1285,807,457,1610,832
20210528225030,748,1070,962,-2,1392,1499,216,162,1770,939
20210528225130,215,1281,429,536,1549,1656,807,457,1980,0
20210528225230,802,1498,962,-2,1766,1872,268,188,54,54
20210528225330,267,1710,427,534,1978,-2,859,483,270,162
20210528225430,854,1868,999,-2,53,159,321,214.5,430,268.5
20210528225530,267,0,481,588,268,374,911,482.5,644,376
20210528225630,855,162,-1,51,483,536,322,214.5,860,484
20210528225730,321,376,536,589,645,752,914,500,1076,592
20210528225830,854,535,-1,52,857,963,377,215.5,1234,671
20210528225930,321,749,535,642,1071,1178,913,500,1449,778
20210528230030,907,962,-1,52,1231,1338,377,242,1661,884
20210528230130,374,1174,534,641,1443,1550,966,0,1821,964.5
20210528230230,960,1335,-1,106,1658,1710,377,242,2000,0
20210528230330,427,1550,587,694,1818,1924,965,0,108,107.5
20210528230430,1000,1762,53,106,1999,-2,431,269,322,215
20210528230530,481,1976,588,694,106,212,1000,0,537,295.5
20210528230631,0,108,160,267,430,536,592,323,807,457.5
20210528230731,534,321,747,854,643,750,0,54,1021,564.5
20210528230830,0,429,107,213,697,803,484,296,1128,618
20210528230930,534,641,641,747,909,1015,0,27,1341,697.5
20210528231031,0,908,215,321,1230,1336,592,350,1608,857.5
20210528231131,589,1123,802,909,1391,1498,54,81,1823,965.5
20210528231231,54,1336,268,321,1604,1711,646,376.5,2000,0
20210528231330,587,1442,694,801,1711,1818,0,54,0,26.5
20210528231430,54,1709,268,374,1999,-2,699,376.5,269,188.5
20210528231531,641,1923,855,962,53,160,107,107,483,295.5
20210528231631,108,0,322,375,269,375,699,403.5,699,403.5
20210528231730,641,161,855,962,482,588,161,107.5,860,484
20210528231830,107,376,322,429,699,806,701,404,1077,592.5
20210528231930,695,588,909,998,857,964,162,135,1290,698.5
20210528232030,160,802,321,427,1070,1177,752,429.5,1501,777.5
20210528232130,748,962,909,998,1284,1390,215,161.5,1662,884.5
20210528232230,161,1176,375,481,1496,1603,806,430,1874,991
20210528232330,747,1389,961,-2,1657,1764,215,161,0,27
20210528232430,214,1550,375,481,1871,1977,805,456,161,108
20210528232530,746,1762,961,-2,-1,51,269,161.5,322,215
20210528232630,213,1977,427,534,160,213,805,456.5,539,323.5
20210528232730,801,54,999,-2,322,429,269,188.5,754,430.5
20210528232830,267,268,481,534,536,643,859,483.5,968,538
20210528232930,855,428,999,-2,750,857,323,215.5,1128,617.5
20210528233030,267,641,480,587,909,1016,858,483,1340,723.5
20210528233130,854,855,-1,-2,1124,1230,323,215,1555,831.5
20210528233230,321,1016,482,589,1339,1445,913,500,1716,911.5
20210528233330,854,1228,-1,51,1548,1655,323,215,1925,1000
20210528233430,375,1443,536,642,1711,1817,913,500,0,54
20210528233530,961,1655,-1,52,1923,1998,377,242,215,134.5
20210528233631,427,1922,641,748,107,213,0,0,485,296.5
20210528233730,961,2000,-1,105,213,320,376,242,592,349.5
20210528233830,428,107,588,695,376,483,967,0,808,457.5
20210528233930,1000,321,-1,106,589,695,430,268.5,1020,537
20210528234031,481,589,695,802,910,963,0,26.5,1288,697.5
20210528234130,1000,695,52,159,1017,1070,431,269,1395,751.5
20210528234230,481,908,588,694,1176,1282,1000,0,1607,830.5
20210528234330,0,1176,160,266,1498,1604,591,349.5,1876,992
20210528234431,534,1388,749,855,1709,1816,0,53.5,0,27
20210528234531,0,1602,214,321,1872,1978,593,350.5,161,134
20210528234631,587,1814,801,854,-1,51,54,81,376,242
20210528234730,0,1923,106,213,52,158,536,322,483,268.5
20210528234830,588,53,803,909,375,482,53,80.5,753,430
20210528234930,54,268,268,374,537,643,645,376.5,968,537.5
20210528235030,588,428,802,907,749,856,108,81,1128,618
20210528235130,54,641,268,375,962,1069,646,377,1340,724
20210528235230,641,855,854,961,1177,1230,107,107.5,1554,830.5
20210528235330,108,1069,321,375,1337,1444,699,403.5,1768,938
20210528235431,694,1283,854,961,1550,1657,161,134.5,1980,0
20210528235530,160,1443,321,428,1765,1872,752,430,0,54
20210528235630,693,1656,908,998,1978,-2,162,135,215,161.5
20210528235730,160,1870,374,481,52,105,752,430,431,269.5
20210528235830,747,0,962,998,214,321,216,161.5,645,376.5
20210528235930,215,161,375,482,429,536,806,457,860,457
20210529000030,747,321,962,-2,643,749,269,161.5,1020,564
20210529000130,213,534,428,534,856,963,806,457,1234,671
20210529000230,801,748,999,-2,1016,1123,269,188,1446,776.5
20210529000330,268,963,428,533,1230,1336,858,482.5,1661,857.5
20210529000430,801,1121,999,-2,1442,1549,322,215,1819,963.5
20210529000530,267,1336,481,588,1658,1764,913,483.5,2000,0
20210529000630,855,1550,-1,51,1871,1924,322,215,108,108
20210529000730,320,1763,535,588,1999,-2,913,500,323,215
20210529000830,962,1977,-1,52,107,213,377,242.5,539,296.5
20210529000931,427,108,641,748,429,536,0,0,807,457.5
20210529001030,908,215,-1,106,536,642,430,242,914,510.5
20210529001130,427,428,588,695,749,802,966,0,1127,617.5
20210529001230,1000,641,52,159,910,1017,430,269,1341,724
20210529001330,481,856,642,695,1124,1230,1000,0,1555,831
20210529001430,0,1069,53,159,1337,1443,484,296,1769,911.5
20210529001531,534,1336,748,855,1658,1764,54,53.5,2000,0
20210529001631,0,1550,214,321,1817,1924,592,350,107,107
20210529001730,533,1656,694,747,1925,1998,0,27,215,161
20210529001830,0,1870,107,214,-1,106,538,323,431,242
20210529001930,587,0,801,907,322,428,108,81,700,403.5
20210529002031,54,215,268,375,536,589,646,376.5,913,510.5
20210529002130,640,428,854,961,750,803,108,108,1128,618
20210529002231,107,642,321,428,910,1016,699,403,1340,724
20210529002330,694,855,855,962,1124,1230,161,134.5,1556,804.5
20210529002430,107,1016,322,428,1338,1444,699,404,1717,912
20210529002531,694,1228,908,998,1496,1603,161,134.5,1927,1000
20210529002630,161,1444,321,428,1711,1818,753,430.5,0,27
20210529002730,749,1603,909,998,1924,1998,215,161.5,163,135
20210529002830,160,1816,375,482,-1,106,752,430,376,242
20210529002930,747,2000,961,-2,161,268,216,161.5,592,350
20210529003030,215,54,375,481,375,481,806,457,753,430.5
20210529003130,746,268,961,-2,590,696,215,161.5,967,537.5
20210529003230,214,480,428,534,802,854,805,456.5,1179,643
20210529003330,801,695,999,-2,964,1071,268,188,1395,751.5
20210529003430,268,908,428,535,1177,1283,859,483.5,1607,830.5
20210529003530,854,1068,999,-2,1390,1496,323,215,1768,937.5
20210529003630,267,1283,481,587,1604,1710,858,483,1982,0
20210529003730,854,1496,-1,52,1817,1871,323,215.5,54,80.5
20210529003830,321,1710,535,588,1979,-2,913,500,269,188.5
20210529003930,907,1868,-1,52,52,158,376,242,430,268.5
20210529004030,321,0,535,642,267,374,913,500,645,376.5
20210529004130,907,162,-1,106,484,536,377,242,861,484
20210529004230,374,374,588,641,642,749,965,0,1073,590.5
20210529004330,962,535,-1,106,857,964,430,269,1235,671
20210529004430,374,748,588,695,1070,1123,966,0,1447,777.5
20210529004530,1000,961,52,159,1229,1336,431,269.5,1661,884
20210529004630,481,1176,641,694,1444,1551,1000,0,1875,991
20210529004730,0,1388,53,160,1656,1762,484,295.5,0,26.5
20210529004831,534,1654,748,855,1976,-2,53,53.5,215,161.5
20210529004931,0,1868,214,321,53,106,593,350.5,431,269
20210529005030,534,1976,694,801,107,213,0,27,538,323
20210529005130,0,54,107,213,322,428,538,322.5,753,403.5
20210529005230,588,322,803,909,644,751,108,81,1022,565
20210529005330,54,537,268,374,858,911,645,376.5,1235,671.5
20210529005431,642,749,856,909,1017,1124,108,107.5,1449,778
20210529005530,107,961,267,373,1228,1335,697,402.5,1659,856.5
20210529005630,642,1123,856,962,1444,1551,161,107.5,1822,965
20210529005730,108,1336,322,428,1657,1764,699,403.5,2000,0
20210529005830,695,1550,909,998,1871,1924,162,135,107,107
20210529005931,161,1764,375,428,1999,-2,752,430,322,215
20210529010030,747,1923,908,998,106,213,216,162,484,296
20210529010130,161,0,374,480,321,428,752,430,700,403.5
20210529010230,748,215,963,998,484,591,216,161,915,511.5
20210529010330,214,375,375,482,698,804,806,457,1075,591.5
20210529010430,748,588,962,-2,910,963,216,161.5,1287,697.5
20210529010530,213,802,374,481,1071,1177,806,456.5,1502,778
20210529010630,748,963,963,-2,1285,1391,215,161.5,1663,885
20210529010730,214,1176,428,535,1444,1551,807,457.5,1876,992
20210529010830,802,1389,962,-2,1658,1764,268,187.5,0,0
20210529010930,214,1551,428,534,1871,1978,859,456.5,107,107.5
20210529011030,801,1762,999,-2,1999,-2,270,189,323,215.5
20210529011130,214,1922,428,535,106,212,858,456.5,483,295.5
20210529011230,800,0,999,-2,268,375,269,188.5,699,403.5
20210529011330,267,161,428,535,483,589,859,483,914,484
20210529011430,801,375,999,-2,696,803,323,188.5,1075,591
20210529011530,267,589,482,589,910,1017,860,484,1288,698
20210529011630,854,801,-1,52,1069,1176,323,215,1499,803.5
20210529011730,374,1015,481,588,1284,1390,912,500,1715,884.5
20210529011830,855,1176,-1,51,1497,1604,322,215,1876,991.5
20210529011930,374,1390,534,641,1658,1764,912,500,0,26.5
20210529012030,961,1603,-1,52,1872,1979,377,242,161,134.5
20210529012130,374,1763,534,640,-1,51,965,500,323,215.5
20210529012231,1000,0,106,212,266,373,483,295.5,645,376.5
20210529012330,426,54,587,694,323,429,965,0,754,430.5
20210529012431,1000,321,107,213,643,749,538,296,1021,564
20210529012531,481,535,695,802,857,909,0,27,1234,670.5
20210529012630,1000,642,53,106,911,1018,430,268.5,1341,724
20210529012730,482,855,642,695,1124,1230,1000,0,1555,831.5
20210529012830,0,1122,160,266,1443,1549,590,322,1819,963.5
20210529012930,535,1337,749,856,1658,1711,0,54,2000,0
20210529013031,0,1549,214,319,1817,1923,591,349,108,108
20210529013130,588,1709,749,856,1999,-2,54,81,269,188
20210529013230,0,1923,214,320,107,213,645,349.5,485,296
20210529013330,588,0,802,909,322,375,54,81,700,403.5
20210529013430,55,215,268,375,537,590,647,377.5,916,511.5
20210529013531,642,429,856,909,697,804,107,107,1128,618
20210529013630,107,589,268,375,911,1018,699,403.5,1289,698
20210529013730,642,803,856,962,1124,1230,161,108,1502,805
20210529013830,106,1015,321,428,1337,1390,699,403.5,1715,911.5
20210529013930,695,1229,909,998,1552,1605,162,134.5,1931,1000
20210529014030,160,1443,374,427,1711,1818,753,430.5,0,54
20210529014130,694,1603,909,998,1925,1998,215,134.5,162,135
20210529014230,161,1816,375,481,-1,52,753,430,376,242
20210529014330,746,2000,960,998,161,267,214,161,591,349
20210529014430,214,107,428,481,375,482,805,456.5,807,457.5
20210529014530,802,268,963,-2,590,697,268,188,968,538
20210529014630,214,482,428,535,803,910,860,456.5,1181,644.5
20210529014730,801,696,999,-2,1018,1125,269,188.5,1396,751.5
20210529014830,267,908,481,587,1230,1283,859,483.5,1608,858
20210529014930,854,1123,999,-2,1391,1498,323,215.5,1822,938
20210529015030,267,1284,482,588,1604,1711,913,483.5,1982,0
20210529015130,853,1495,-1,51,1762,1869,322,215,53,80.5
20210529015230,320,1710,535,588,1979,-2,913,500,269,188.5
20210529015330,961,1922,-1,52,52,159,376,241.5,483,268.5
20210529015430,429,0,535,642,268,374,967,0,699,376.5
20210529015531,1000,268,106,213,589,696,483,295.5,967,537
20210529015630,428,375,588,695,696,803,965,0,1074,590.5
20210529015730,1000,588,53,106,856,963,431,269,1288,698
20210529015831,481,855,695,801,1177,1283,0,54,1554,831
20210529015931,0,1070,160,267,1391,1498,538,323,1769,938.5
20210529020031,535,1283,749,855,1551,1657,0,54,1981,0
20210529020130,0,1390,106,159,1657,1764,483,295.5,0,26.5
20210529020230,534,1604,641,748,1872,1979,0,26.5,161,107.5
20210529020330,0,1868,214,320,53,159,645,349.5,431,269
20210529020430,589,0,803,909,214,321,53,80,645,376.5
20210529020531,54,162,268,375,484,537,647,377.5,862,485
20210529020631,640,375,854,961,643,750,108,108,1075,591.5
20210529020730,107,589,267,374,857,963,698,402.5,1287,670.5
20210529020830,695,748,855,962,1070,1177,161,134.5,1448,778
20210529020930,108,963,323,429,1285,1391,700,404,1663,885.5
